"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"FHVT3U89","journalArticle","2013","Tobler, Waldo R.","A Study of Munich Commuting","Solstice:  An Electronic Journal of Geography and Mathematics","","","","http://www.mylovedone.com/image/solstice/sum13/tobler0613.pdf","","2013-06","2020-05-23 21:54:20","2021-02-09 13:41:08","","1-4","","1","24","","","","","","","","","","en","","","","","","CC313","","","C:\Users\A-C.bronner\Zotero\storage\HQPGQI6Q\Tobler - 2013 - A Study of Munich Commuting.pdf","","CC-Mouvements; CC-Flux; Loc CC-CDSH; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34WPHT7J","manuscript","","Tobler, Waldo R.","Anamorph (préparation)","","","","","","","indéterminée","2020-05-23 20:55:21","2020-06-12 12:50:49","","","","","","","","","","","","","","","en","","","","","","CC307","","","","","CC-Anamorphose (sauf cartogramme); LocCC-LBTCP; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VHVM3AH","manuscript","","Tobler, Waldo R.","Les possibilités de la cartographie des mouvements.","","","","","","","indéterminée","2020-05-23 20:54:14","2020-06-12 12:44:12","","","","","","","","","","","","","","","en","","","","","","CC306","","","","","CC-Mouvements; LocCC-LBIS; CC-Flux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DHHVIPND","document","","Tobler, Waldo R.","Selected bibliography","","","","","","","indéterminée","2020-05-23 20:52:41","2020-06-12 12:43:31","","","","","","","","","","","","","","","en","","","","","","CC305","","","","","CC-Mouvements; LocCC-LBCAO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H7BWQ475","manuscript","","Tobler, Waldo R.","Least squares conversion from one system of rectangular coordinates to another.","","","","","","","n.d.","2020-06-12 12:42:01","2020-06-12 12:42:14","","","","","","","","","","","","","","","en","","","","","","CC304","","","","","LocCC-LBCAO; CC-BDL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3RT95AZZ","journalArticle","2004","Tobler, W. R.","On Tobler’s First Law of Geography: A Reply = doublon du 150","","","","","","","2004","2020-05-17 22:10:12","2021-02-09 13:41:09","","","","","","","","","","","","","","","en","","","","","","CC300","","","","","CC-Loi de Tobler; CC-Lois géographiques; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7QBPR88","document","2000","Tobler, W. R.","Map Projections are fun : Unusual Map Projections","","","","","","","2000","2020-05-22 13:38:27","2020-06-12 12:31:57","","","","","","","","","","","","","Based on an invited presentation at the 1999 meeting of the Association of American Geographers in Hawaii","","en","","","","","","CC298","","","","","CC-Systeme_projection; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DNXRB7YK","report","1982","Tobler, Waldo R.","The Quadratic Transportation Problem as a Model of Interregional Migration Patterns","","","","","","Spatial interaction models have played an important role in two tasks in the Human Settlements and Services Area. In the Public Facilities Location Task they have been used to represent the locational behavior of establishments and households. In the Urban Change Task they have been used to describe internal migration patterns. In this paper, Waldo Tobler introduces a new spatial interaction model and outlines some of its properties. Variants of the basic model are noted and a computer listing is provided for readers wishing to explore the usefulness of the model as a descriptor of movement patterns.","1982-12","2020-05-11 12:40:09","2020-06-12 12:20:45","2020-05-11 10:55:08","20","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Collaborative Paper)","","","","CC293","","","","","LocCC-RRWT; CC-Déplacement-Transports","","","","","","","","","","","","","","","","","","","","CP-82-084","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYTWI5DM","manuscript","1979","Tobler, W. R.","Speculations on the geometry of geography","","","","","","","1979","2020-05-22 12:41:26","2020-06-12 12:13:42","","","3 + 2 + 2","","","","","","","","","","","Santa Barbara, US-CA","en","","Texte informel","","","","CC286","","","","","CC-Modelisation mathématique; LocCC-LBTCP; CC-Cartogramme; CC-Histoire_cartographie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G9DYMNBP","report","1975","Tobler, Waldo R.","Cellular Geography","","","","","http://pure.iiasa.ac.at/id/eprint/328/","Captain Ahab, in the film version of ""Moby Dick,"" searches for the white whale with the aid of a geographical map on which are noted sighting-frequencies within 5-degree cells bounded by lines of latitude and longitude. The written version of the story, dating from circa 1830, does not contain this scene, but the technique of recording geographical data in this fashion is increasingly popular today. One of the motivations for the use of such partitionings is their ""objectivity."" It is also asserted that there are advantages for analysis purposes over the irregular spatial polygons defined by political jurisdictions.","1975-06","2020-05-11 11:24:01","2020-06-12 12:06:47","2020-05-11 10:55:08","12","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC280","","","","","CC-Lissage, interpolation; LocCC-CDSA; CC-SIG (GIS)","","","","","","","","","","","","","","","","","","","","WP-75-100","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVSNJ5UA","conferencePaper","1973","Tobler, W. R.","Linear operators applied to areal data.","Display and analysis of spatial data","0-471-19915-X 978-0-471-19915-1","","","","","1973","2020-05-22 08:47:23","2020-06-11 09:27:21","","14-37","","","","","","","","","","","J. Wiley ed., New-York., NATO Advanced Study Institute, Geography Department, University of Nottingham","Nottingham","en","","","","","","CC276","","","","","CC-Généralisation; LocCDSA","","Davis, John C.; McCullagh, M.J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Conférence à l'Institut NATO.","","","","","","","","","","","","","","",""
"53LJEU98","computerProgram","1973","Tobler, W. R.","Selected computer programs.","","","","","","","1973","2020-06-11 09:15:58","2020-06-11 09:20:33","","","","","","","","","","","","A Michigan Geography Publibation","Department of Geography, University of Michigan,","Ann Arbor","","","","","","","CC275","","","","","CC-programmes; Livre chez CC; LocCC-GeoArxiv","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FORTRAN","2e","","","","","","","",""
"2TMGANQQ","bookSection","1976","Tobler, Waldo R.","Geographic area and map projections","Urban fields: a geometryof movement for regional science","","","","","","1976","2020-05-21 22:55:53","2020-06-11 09:10:26","","","","","","","","","","","","","Pion","London, GB","","","","","","","CC271","","","","","CC-Systeme_projection; LocCC-CDMP cf CC18","","Angell, S.; Hyman, G.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RV5E8JQW","bookSection","1970","Tobler, Waldo R.","Geographischer Raum und Kartenprojektionen","Wirtschafts und Sozialgeographie","","","","","","1970","2020-05-21 22:48:06","2020-06-11 09:10:05","","262-277","","","","","","","","","","","Prentice Hall","Köln, DE","","","","","","","CC271","","","","","CC-Systeme_projection; LocCC-CDMP cf CC18","","Bartels, D.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25V7VD2T","bookSection","1968","Tobler, Waldo R.","Geographic area and map projections","Spatial analysis: a reader in statistical geography","","","","","","1968","2020-05-21 22:44:43","2020-06-11 09:09:08","","78-90","","","","","","","","","","","Prentice Hall","Englewood Cliffs, New Jersey","","","","","","","CC271","","","","","CC-Systeme_projection; LocCC-CDMP cf CC18","","Berry, Brian J. L.; Marble, Duane F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YBVTBMX","manuscript","1959","Tobler, Waldo R.","Some Notes on Azimuthal Projections","","","","","","Discussion Paper # 29","1959-11","2020-05-21 22:13:25","2022-09-13 07:59:21","","","6","","","","","","","","","","","Geography Department, University of Washington, Seattle","en","","","","","","CC267","","","C:\Users\A-C.bronner\Zotero\storage\SETXLMCL\Tobler - 1959 - Some Notes on Azimuthal Projections, Discussion .pdf","","LocCC-CDMP; CC-Systeme_projection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DD6SJXY5","journalArticle","1995","Tobler, W. R.","A Graphical Introduction to Survey Adjustment","Cartographica The International Journal for Geographic Information and Geovisualization","","","10/bqgmcv","","It is important that cartographers, and others who use geographic information, understand the procedures used to adjust empirical measurements made for the purpose of specifying locations. Two new graphical interpretations of reconciling distance or directional observations are presented in this paper. These graphics are consistent with standard practice, but treat the problems in a somewhat more general, non—mathematical manner, facilitating understanding. An example is given using driving distances to obtain a map configuration for points in the United States.","1995","2020-06-11 08:21:29","2021-02-09 13:41:09","","33-42","","1","32","","","","","","","","","","en","","","","","","CC265","","","","","LocCC-CDSC; CC-Anamorphose (sauf cartogramme)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2VIWGD9","presentation","2011","Tobler, W. R.","The geographical movement","","","","","https://www.geog.ucsb.edu/~tobler/presentations/Movement-talk.pdf","","2011","2020-06-10 13:25:48","2020-06-10 13:32:52","","","","","","","","","","","","","","","en","","présentation ppt","","","","","Cote CC252","","","","CC-Mouvements; LocCC-CDSC; CC-Migration, Flux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NC44CY38","conferencePaper","1991","Tobler, W. R.","Non-Isotropic Geographic ModelingT","","","","","","","1991","2020-05-20 11:28:39","2021-02-09 13:41:09","","6 p.","","","TR-93-1","","","","","","","","NCGIA Technical Report","Santa Barbara","en","","","","","","CC251","","","","","CC-Modelisation mathématique; LocCC-CDSA; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NCGIA sponsored conference on Geographic Information Systems in the Social Sciences","","","","","","","","","","","","","","",""
"9E6R9532","journalArticle","1995","Tobler, Waldo R.","Migration: Ravenstein, Thornthwaite, and Beyond","Urban Geography","","0272-3638","10/d4z62g","https://doi.org/10.2747/0272-3638.16.4.327","Over one hundred years have passed since Ernst Georg Ravenstein published his “Laws of Migration.” This paper addresses the question of how these laws have withstood the test of time. Ravenstein’s 1885 paper also includes a map of “Currents of Migration,” not mentioned in the text, which this article examines for its impacts on the study of migration. Warren Thornthwaite (1934) also compared migration to currents, but did not pursue this analogy in subsequent work. Others have used similar terminology, and examination of more recent migration studies suggests that they may yield new laws.","1995-05","2020-04-30 07:12:40","2021-02-09 13:41:09","2020-04-30 07:12:40","327-343","","4","16","","","Migration","","","","","","","en","","","","","Taylor and Francis+NEJM","CC133","","","","","LocCC-CDMV; CC-Migration, Flux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
